level_0,index,textDisplay
449,449,ゔッ‥‥いちゃん‥‥‥‥‥‥ふぅ‥‥‥‥‥‥‥‥‥‥
450,450,まだ上位現時点3位保ってんのすごいな
451,451,0:06これ今更だけど救済と9さいかけてるのか救済のレクイエム9さいのレクイエム
452,452,セノ
453,453,その姿親に見せられますか
454,454,でいいっすてめえ
455,455,なんかこの歌好きになれないんだよな
456,456,"“Gomi""っていう単語が“Hentai""みたいにちょっと別の意味で世界共通語になったら笑う国を越えてあなたもGomiですかはいお仲間ですみたいな…"
457,457,時にはこの後にはこのあと
458,458,ウイビームはオーバーキルw
459,459,この歌大好き❤❤
460,460,一个西班牙人在中国看到这个话题或同样的话题我来自智利使用翻译如果你翻译了它给我一个赞如果你读得一样
461,461,耳に残る美しい音楽
462,462,なんでこんなに流行るン
463,463,救済(9さい)のレクイエムなの今更気付いて悔しい
464,464,従姉妹の奴がういちゃん死んじゃったのて泣きながら言ってきた
465,465,この歌聞くと頭から離れなくなるw
466,466,素敵な男
467,467,4700万再生記念ビーム
468,468,私はそれが大好きですが私はロリコンではありません
469,469,これをカラオケで歌ったら親になぜか怒られたwww
470,470,国内個人Vtuberで初アルバム一年前の中の一曲だそうなまさに快挙ですなしかも本職がイラストレーターというw
471,471,これは救済(9歳)のレクイエム
472,472,最後に本当に気持ち悪いって言ってるのおもろ
473,473,音楽がとても好きでした私はブラジル人です
474,474,"あなたのビデオが好きですが私は日本語を話せないので代わりにGoogleを使用しているので私が日本を話しているように見えますPidän videoistasi, mutta en puhu japania, joten käytän sen sijaan Googlea, joten näyttääsiltä, ​​ettäpuhun japania"
475,475,この手で押してあげるlucky神神降ここの部分が戦国乙女で聞いたことあって頭から離れないんだけど誰かこのモヤモヤ解消してくれないか
476,476,踊りの中毒性がやばい
477,477,シャワーを浴びに行きなさい私の貴族よ
478,478,私はこの歌が大好きですそれは単に踊るために作られています
479,479,私はオリジナルをどれくらい探していて人生の半分後にそれを見つけましたそして一般的にこの傑作の作者は明らかに彼の最もクールな傑作について多くのことを知っています
480,480,00:55 Pensavo fosse Beatrice di Re:Zero00:55 I thought it was Beatrice from Re:Zero00:55リゼロのベアトリスかと思った00:55 Penséque era Beatrice de Re:Zero.
481,481,0:15ここからがすごいことです
482,482,とてもキャッチーなので寝るときにこの曲の夢を見ました😅
483,483,あよ
484,484,再生数エグいな
485,485,ただいまこの音源のおかげでういちゃんをシバいているえっ漫画が増えていますてんきゅー
486,486,こんにちはそれで何が起こっているのかわかりませんがあなたの音楽について悪く言う人がいます私はブラジル人なのでそれが何なのかわかりませんが音は良いですがポルトガル語で見れば理解できるでしょうもう少ししたらここに来ますポルトガル語の曲名を知りたいのですがポルトガル語でわかる人はいますか
487,487,このままミリオン再生いったら笑うww
488,488,ボーカルバージョンだけもあるの!?
489,489,1ヶ月で5000万再生とどきそうなのエグイな……
491,491,愚かなことだとはわかっていますがこの曲の歌詞は何ですか?
492,492,本物のロリはこんな感じの声じゃないよね高さはこのくらいだけど
493,493,想了很久才知那個是防狼器😅
494,494,この曲が地上波で流れたら泣く😂
495,495,一億いきそうなくらいの伸び具合で草
496,496,この曲を聴いて何人の純粋な子供が汚れたのだろうか…
497,497,日語真是太棒了
498,498,"はえーもう4,600万再生超…どこまでいくんだ…野太いういちゃんコールほんと好き"
499,499,そしてどのようなアニメ
500,500,❤love itttt/ ❤9божаюэто/ ❤大好きだよ
501,501,朝聖中毒洗腦歌
502,502,ロリコンチャート1位
503,503,聴きにくる度に万単位で視聴数が上がってるのが本当に気持ち悪い😊(20回目)
504,504,ようあれそくていぃけよう❤
505,505,P丸様から来た人いませんか
506,506,中毒性がやばい
507,507,この世の醜さの五割は俺
508,508,再生数と登録者の伸び凄いな
509,509,これ文化祭でやることなったwww
510,510,9歳だから救済って歌詞あるの好き
511,511,ラーメン屋さんもう時間
512,512,萝莉这首歌很好听尽管它谈论毒品但我是这个频道的新手❤
513,513,久に来たら登録者数も再生数も爆伸びしてて草
514,514,この歌中毒性ありすぎ
515,515,コメント新しい順平気で10分前とか出てくるの強すぎる
516,516,ういちゃんちょっと怖いなぁ
517,517,ここ来るまであのスバルと歌ってたしぐれういだと気付きもしなかった笑何かのキャラソンだと思ってた笑
518,518,表現の自由って底なしだよね改めてそう感じた
519,519,我會整天聽這首歌
520,520,この曲学校で間違えて口ずさんでしまったけどみんな知ってて安心した
521,521,韓国では日本語を知らない人がもっと歌が良いと言う
522,522,5000万回にすぐ到達しそう…やはりロリなのか…
523,523,うい先生の天使のような可愛さと罵倒にやられながらいつも聴いてますまさかこんなにどハマりするなんてびっくりしてますwこれからも応援してますロリ神はNo.Iです最近空気が乾燥して風邪が流行ってるそうなのでむりはしないでくださいね
524,524,コメント66666件
525,525,オタクへの認識が15年くらい前から止まってる人が作ってそう
526,526,もうどこで止めても可愛い
527,527,この動画のコメントの一番高評価多いコメント友達失いニキで草
528,528,中日😢
529,529,曲はかっこいいけど私はロシア人です
530,530,近所のパチ屋の有線で流れてて飲んでたコーヒー吹き出しそうになりましたわ
531,531,海外のMADみたけどもっと海外にも広まらんかな
532,532,九中です中級アパートといいやっぱ🎉😊😅
533,533,ロリ神で登録者60万増やしてんのえぐすぎだろw
534,534,楽天でほらPayPayしな
535,535,ラマカナ沙汰や🦙
536,536,確かに俺はこの動画を高評価した何回も聞いたでもよYouTubeさん…YouTube musicのランダムの再生で出てくるのは……
537,537,曲でちょくちょく伴奏(?)みたいなとこでクラシックのレクイエム・怒りの日流れてんの細かい
538,538,1:37こっち向いてェ好き
539,539,口悪いけどかわいい
540,540,救済と9歳
541,541,病んでる日本を誇りに思います
542,542,ういちゃんのダンスがめっちゃ可愛いし本当にこの曲いい曲すぎるんだよな
543,543,フツーに勉強中に流れてきてくっそ笑いそうになった
544,544,わ❤😊
545,545,ショタ神レクイエムありそうw追記:あったわw
546,546,アーニャが歌ったら可愛いと思う人
547,547,1.まずは普通に聞く2.アニメーションと編集の凄さに感動しながら聞く3.ういのかわいさにやられながら聞く4.粛清されながら聞く5.最高だということを伝えれるコメントを考えながら聞く6.コメントをした後の余韻でもう一度聞く
548,548,クセになる歌声とクセになるアニメーション!初めて聴いたけど目でも耳でも楽しめて再生回数に納得👏🏻歌詞やばいけど
549,549,ほんっとーに気持ち悪い
550,550,メスガキういちゃんすこ♪
551,551,2:16お化け
552,552,今更だけど最初(9さい)と救済掛けてんのかな
553,553,1ヶ月で再生回数エグくて草
554,554,これをリビングで爆音で流しながら踊っていたら親がすでに起きていて背後にいた時のあの虚無感だけは今でも鮮明に覚えてる
555,555,救済と9歳かけてて好き
556,556,救済と(9さい)を掛けているのか凄
